obsHistIDs, filter_index, moonAlt, moonPhase, rotSkyPos, altitude, vSkyBright, filtSkyBrightness, rawSeeing, airmass, dist2Moon, sunAlt, field, ra, dec, randomDitherFieldPerVisitRA, randomDitherFieldPerVisitDec
954603,2,-6.14302429627,46.237737,141.914483881,53.6176196515,21.116682,20.836682,0.441576,1.242122,124.508770911,-41.3608492022,1464,97.0530344383,-26.341505448,96.0552743114,-26.1594194607
954604,2,-6.25910554557,46.24222,140.785642433,56.5075041785,21.156894,20.876894,0.441576,1.199104,122.622765736,-41.2927818162,1447,94.0409380135,-26.9236878637,92.8582142379,-26.0575475648
954605,2,-6.37690566825,46.246772,139.12200218,52.5929992264,21.118767,20.838767,0.441576,1.25891,123.291808554,-41.2243706554,1365,99.2852207124,-28.7786387254,99.7928830225,-28.9225657235
954623,2,-8.44906483012,46.327588,138.79713511,55.0896055229,21.237674,20.957674,0.441576,1.219444,123.281896384,-39.9232980943,1365,99.2852207124,-28.7786387254,98.7970386196,-27.6954047179
954624,2,-8.56302613557,46.332074,137.196004551,57.9809224445,21.274546,20.994546,0.441576,1.179427,121.459374933,-39.8475530737,1333,96.2172036068,-29.4075744971,95.3989545245,-30.1042338802
954625,2,-8.67681555368,46.336559,135.520561367,60.8767084369,21.308471,21.028471,0.441576,1.144724,119.588438549,-39.7714642785,1323,93.1078762442,-29.9663229389,93.8813488698,-31.0633652293
954626,2,-8.79054767602,46.341046,133.763070626,63.7812606835,21.339539,21.059539,0.441576,1.114688,117.67046233,-39.6949744129,1305,89.9551759765,-30.452764107,88.6830401802,-30.2434626244
954629,2,-9.13500990245,46.35466,129.553377818,62.5702570877,21.347258,21.067258,0.441576,1.126666,116.587171027,-39.4633848721,1212,92.1411245564,-32.9919984634,92.8532687093,-32.0216944374
954630,2,-9.24822636277,46.359146,131.91075537,59.9694870641,21.32851,21.04851,0.441576,1.155058,118.43897062,-39.3827697103,1220,95.3622932807,-32.459147714,96.4592848404,-32.5273296916
954666,2,-13.3413795554,46.524721,140.516696044,61.1944708301,21.473222,21.193222,0.441576,1.141216,123.252389057,-36.2728693899,1365,99.2852207124,-28.7786387254,99.1992593503,-28.2943175012
954667,2,-13.4498977618,46.529211,138.750954711,64.0838396951,21.495362,21.215362,0.441576,1.111812,121.416918761,-36.1825712414,1333,96.2172036068,-29.4075744971,97.2503902343,-29.3952559045
954668,2,-13.5582440809,46.5337,136.862772298,66.9768754901,21.515002,21.235002,0.441576,1.086548,119.533606488,-36.091986614,1323,93.1078762442,-29.9663229389,94.0996672227,-29.6018644854
954672,2,-13.9943222587,46.551823,129.053644029,68.5368103831,21.524564,21.244564,0.441576,1.074516,116.537094515,-35.7267833154,1212,92.1411245564,-32.9919984634,92.5714167405,-32.66392283
954674,2,-14.209410615,46.5608,134.609615768,63.3782421704,21.490191,21.210191,0.441576,1.11859,120.217775391,-35.5391396375,1234,98.5356773248,-31.8503800566,98.2157519656,-30.6320426011
954777,2,-24.5420169009,47.030031,127.688629378,82.8005373971,21.580064,21.300064,0.441576,1.007947,116.382510502,-24.5880254118,1212,92.1411245564,-32.9919984634,91.9844186872,-32.8046985602
959600,2,-23.2119526752,39.600458,135.530187058,51.2898067214,21.377098,21.097098,0.803027,1.281531,74.5958963624,-41.6544900722,1542,89.0888637902,-24.8893439163,89.606477469,-25.9840370796
959608,2,-22.1310104989,39.564669,131.454108007,47.5262188525,21.331815,21.051815,0.803027,1.355778,70.6981217779,-41.7123588096,1333,96.2172036068,-29.4075744971,95.4856398625,-28.5226984783
959609,2,-21.9953340931,39.560178,129.606261822,46.265253337,21.315496,21.035496,0.803027,1.383995,70.0929064589,-41.7174008382,1234,98.5356773248,-31.8503800566,97.6246691229,-31.6979159874
959631,2,-18.8970648159,39.457645,138.402023414,55.6077885528,21.422977,21.142977,0.803027,1.211845,74.7220043731,-41.7017017946,1542,89.0888637902,-24.8893439163,88.8935664754,-25.1406432052
959647,2,-16.7252682934,39.385776,136.452248037,51.5300479249,21.379818,21.099818,0.803027,1.27725,68.7993396448,-41.5250016105,1464,97.0530344383,-26.341505448,97.5677062967,-26.0381815913
959648,2,-16.5887897466,39.381258,132.436558739,53.141147949,21.397545,21.117545,0.803027,1.249823,70.8331106344,-41.5101047079,1333,96.2172036068,-29.4075744971,95.4766293228,-28.6819234496
959751,2,-2.30397788578,38.906384,141.564635852,71.5372757646,21.249865,21.197063,0.803027,1.054264,75.8354905521,-37.2858587717,1212,92.1411245564,-32.9919984634,92.8757430907,-32.0609420464
959789,2,3.11734877175,38.723907,152.039564854,77.0620213042,21.209903,21.155904,0.803027,1.026049,75.9362165325,-34.4261118247,1212,92.1411245564,-32.9919984634,91.4278191133,-33.2520640067
959791,2,3.38085206173,38.714988,151.979805356,77.3324573835,21.209666,21.155608,0.803027,1.024949,75.9409720822,-34.2703246002,1212,92.1411245564,-32.9919984634,92.0315534081,-32.9129302877
959831,2,9.28317678827,38.513557,167.967848854,80.6569303982,21.168704,21.113324,0.803027,1.013445,73.3632922577,-30.5585894117,1220,95.3622932807,-32.459147714,94.8756921344,-32.8506497754
959832,2,9.42469736367,38.508685,156.724583449,83.3936633066,21.183769,21.128357,0.803027,1.006685,76.0447347389,-30.3590855075,1212,92.1411245564,-32.9919984634,93.5763426526,-33.2931450806
962603,2,-42.7594964759,8.21902,108.968837704,46.3685003317,21.316855,21.036855,0.735329,1.381615,95.483817629,-39.9964075089,1220,95.3622932807,-32.459147714,94.996425715,-31.6441152504
962604,2,-42.6811158496,8.216699,112.296805761,45.0991123366,21.299878,21.019878,0.735329,1.411778,95.6025344842,-40.0224770886,1333,96.2172036068,-29.4075744971,97.859621104,-29.8835305375
962605,2,-42.6026779274,8.214386,115.375537177,43.670556666,21.280046,21.000046,0.735329,1.448209,95.6806859274,-40.0481455978,1464,97.0530344383,-26.341505448,96.7666083606,-26.6623618133
962606,2,-42.5236670475,8.212065,117.3735556,44.661143398,21.293881,21.013881,0.735329,1.422657,97.9898204334,-40.0732411492,1568,95.1401002477,-23.8813965631,94.3347884879,-24.3139796984
962607,2,-42.4447134633,8.209757,114.250018884,46.6906744999,21.321067,21.041067,0.735329,1.374271,98.1336901357,-40.097992926,1447,94.0409380135,-26.9236878637,92.6962122472,-27.6437812206
962608,2,-42.3649577382,8.207436,110.810954311,48.3994065323,21.342774,21.062774,0.735329,1.337276,98.0606380168,-40.1221144492,1323,93.1078762442,-29.9663229389,92.3581468141,-31.0058402666
962627,2,-40.7635407008,8.16272,107.617745927,52.382895603,21.389313,21.109313,0.735329,1.262459,98.0176661822,-40.4974591008,1212,92.1411245564,-32.9919984634,93.4366462696,-32.2934483196
962633,2,-40.2423782904,8.148845,109.599950715,50.4292814089,21.367188,21.087188,0.735329,1.297292,95.6076911043,-40.5777877836,1220,95.3622932807,-32.459147714,95.4704645932,-33.0003063515
962634,2,-40.1539136068,8.146518,113.418599828,49.2366697583,21.353023,21.073023,0.735329,1.320288,95.7359190589,-40.5894761227,1333,96.2172036068,-29.4075744971,98.1415786488,-29.5138581681
962635,2,-40.065506219,8.144201,111.933092153,52.1325703423,21.386552,21.106552,0.735329,1.266736,98.1771776324,-40.6007633912,1323,93.1078762442,-29.9663229389,91.9911524062,-30.3766753118
962636,2,-39.9768123523,8.141884,110.408279572,55.0370079973,21.417273,21.137273,0.735329,1.220227,100.621873953,-40.6115349978,1305,89.9551759765,-30.452764107,90.7370011265,-31.1183691776
962637,2,-39.8868006827,8.139541,115.870286233,50.8861579547,21.372482,21.092482,0.735329,1.28884,98.2724605137,-40.6217909423,1447,94.0409380135,-26.9236878637,94.7797467746,-28.227567918
962638,2,-39.7977057456,8.137229,119.456257186,49.1646489635,21.352151,21.072151,0.735329,1.321721,98.1474984186,-40.6316458164,1568,95.1401002477,-23.8813965631,94.4150564901,-24.769366554
962639,2,-39.7078086675,8.134905,116.975751003,48.4177984775,21.343001,21.063001,0.735329,1.336895,95.841916251,-40.6409277327,1464,97.0530344383,-26.341505448,96.6155313915,-27.2631080615
962648,2,-38.8928334997,8.114169,111.077666164,49.7002499104,21.358589,21.078589,0.735329,1.311185,93.2382241426,-40.7022342167,1234,98.5356773248,-31.8503800566,97.9412218766,-31.8522135216
962688,2,-34.9314033042,8.020271,104.704026356,57.9679163026,21.445426,21.165426,0.735329,1.179594,95.8286236301,-40.4853123955,1220,95.3622932807,-32.459147714,96.5435538918,-32.4983953229
964061,2,-40.0786842483,1.162014,121.540563053,43.5894258422,21.278896,20.998896,0.532116,1.450362,106.322460239,-38.3912089501,1220,95.3622932807,-32.459147714,95.1767112359,-31.0476088899
964102,2,-39.6277091678,1.125691,127.198865054,49.4550239741,21.355654,21.075654,0.532116,1.315974,106.488503409,-39.7706621376,1220,95.3622932807,-32.459147714,95.7246977347,-32.889725497
964103,2,-39.6076556449,1.124869,128.988269544,46.8361484841,21.322957,21.042957,0.532116,1.370993,104.68265503,-39.7918042803,1234,98.5356773248,-31.8503800566,99.2009574888,-31.4968078013
964134,2,-38.7027833991,1.097885,134.765116514,51.3054484692,21.377276,21.097276,0.532116,1.28125,104.813174816,-40.2232987958,1234,98.5356773248,-31.8503800566,98.2934567966,-31.8256855757
964135,2,-38.6681194525,1.09707,138.669079043,50.1755756972,21.364217,21.084217,0.532116,1.30207,106.032658187,-40.2281116413,1365,99.2852207124,-28.7786387254,97.6156745623,-28.7717632318
964136,2,-38.6332263227,1.09626,137.165809675,53.0679812386,21.396759,21.116759,0.532116,1.251021,107.867097159,-40.2324661205,1333,96.2172036068,-29.4075744971,96.2471948922,-28.1466662774
964137,2,-38.5979321226,1.095451,135.609541712,55.9642255972,21.426484,21.146484,0.532116,1.206729,109.680164806,-40.2363622335,1323,93.1078762442,-29.9663229389,92.7521912693,-29.1561033208
964140,2,-38.4888409584,1.093009,139.018182227,57.6583472058,21.442584,21.162584,0.532116,1.183612,112.722799882,-40.2450138962,1431,90.9908544869,-27.4389488088,91.4516081757,-27.4506371478
964141,2,-38.4518851806,1.092201,137.919363768,60.5652485794,21.468059,21.188059,0.532116,1.148219,114.523147865,-40.2469619527,1413,87.901867126,-27.8835640578,88.7916080759,-28.7731383306
964169,2,-37.0917979665,1.067015,145.334125186,60.7580488775,21.469654,21.189654,0.532116,1.146049,109.811544029,-40.069917994,1323,93.1078762442,-29.9663229389,91.3036579262,-29.995658378
964170,2,-37.042294413,1.066218,147.013063413,58.2422484949,21.447918,21.167918,0.532116,1.176085,108.014920271,-40.0461975413,1333,96.2172036068,-29.4075744971,96.1879357954,-28.7397348911
964171,2,-36.992389789,1.065422,148.623361296,55.6283004419,21.42318,21.14318,0.532116,1.211548,106.197383553,-40.0319308922,1365,99.2852207124,-28.7786387254,98.9754983295,-29.1508321091
964174,2,-36.8357431279,1.062963,149.717825276,62.8942647209,21.486557,21.206557,0.532116,1.123386,112.864950711,-39.985464015,1431,90.9908544869,-27.4389488088,90.8683225406,-26.7260747201
964175,2,-36.7842915179,1.062168,148.646508791,65.8063227146,21.507356,21.227356,0.532116,1.096294,114.655673003,-39.9685617601,1413,87.901867126,-27.8835640578,87.0027270477,-27.3581617597
964851,2,-36.3812730048,0.173195,59.2903601895,51.0798176895,21.374704,21.094704,0.470171,1.285315,114.811746707,-39.9378512223,1464,97.0530344383,-26.341505448,97.556517778,-26.9097076935
964906,2,-35.6896556503,0.172584,50.9965096261,59.3085802474,21.457376,21.177376,0.470171,1.16289,115.039210952,-39.6296572243,1464,97.0530344383,-26.341505448,96.9046427137,-26.2065738873
967755,2,-4.266644813,20.840681,138.235407287,54.5002038391,21.309467,21.138109,0.97541,1.228327,123.392763717,-37.7330523308,1542,89.0888637902,-24.8893439163,89.3615347178,-26.2835794149
967803,2,-10.1685684691,21.025921,144.075107727,61.773444682,21.452597,21.172597,0.97541,1.134967,123.314211203,-38.8685400892,1542,89.0888637902,-24.8893439163,90.7701134427,-24.5506112678
967816,2,-11.7197371078,21.076467,137.486093083,65.5686598212,21.501981,21.221981,0.97541,1.098351,120.203050376,-38.9602133364,1413,87.901867126,-27.8835640578,89.1261522288,-27.5797818349
967817,2,-11.8283699058,21.080041,138.558383596,62.9422785841,21.484555,21.204555,0.97541,1.122906,122.024941573,-38.9630781254,1431,90.9908544869,-27.4389488088,90.9049271842,-28.5324387608
967857,2,-16.2495414361,21.229858,143.41379984,71.5663820206,21.54112,21.26112,0.97541,1.054086,120.131029581,-38.6611293674,1413,87.901867126,-27.8835640578,87.8622611432,-28.4100549758
967858,2,-16.3519289941,21.233442,144.353851694,68.9400580793,21.52692,21.24692,0.97541,1.071577,121.964952892,-38.643826042,1431,90.9908544869,-27.4389488088,91.7978351664,-27.7674255128
967859,2,-16.4542019606,21.237027,145.379560739,66.3224430965,21.510777,21.230777,0.97541,1.09192,123.748971578,-38.6261216461,1447,94.0409380135,-26.9236878637,94.1899592814,-28.235360144
967898,2,-20.4836995422,21.383497,150.329285835,72.0186176083,21.543366,21.263366,0.97541,1.051353,123.696775123,-37.514984594,1447,94.0409380135,-26.9236878637,93.3983922362,-27.904820792
967899,2,-20.5855141424,21.387349,144.95219152,68.0363890448,21.521574,21.241574,0.97541,1.07826,124.027371771,-37.4776850415,1365,99.2852207124,-28.7786387254,99.4859715435,-30.0503758475
967900,2,-20.6823440097,21.391018,140.654664282,73.6811692425,21.551126,21.271126,0.97541,1.041979,120.628471539,-37.4380363621,1323,93.1078762442,-29.9663229389,91.8987589682,-30.3971299051
967901,2,-20.7769393417,21.394613,138.020548114,76.5774136011,21.562794,21.282794,0.97541,1.028084,118.847317641,-37.3998200772,1305,89.9551759765,-30.452764107,90.5900475086,-30.1326525868
967944,2,-24.7889617106,21.555036,143.60969411,74.4375308278,21.554399,21.274399,0.97541,1.038058,123.993911036,-35.3574547206,1365,99.2852207124,-28.7786387254,99.590497945,-27.3055642341
967945,2,-24.8759367039,21.558716,138.28886425,80.1913448938,21.574108,21.294108,0.97541,1.014835,120.565045111,-35.2519158948,1323,93.1078762442,-29.9663229389,93.9251977241,-30.6849839013
967946,2,-24.9608490491,21.562323,134.14408756,83.077046829,21.580587,21.300587,0.97541,1.007345,118.769739156,-35.1942763406,1305,89.9551759765,-30.452764107,90.663823409,-31.7781873745
967947,2,-25.089764553,21.567816,169.349937648,79.3647959786,21.571836,21.291836,0.97541,1.017479,124.914883396,-35.1374389273,1564,92.1208418505,-24.4157942986,91.4011285864,-24.843163518
970057,2,-1.51873922755,49.823523,90.354183785,74.4562665477,21.109134,21.127975,1.095253,1.037963,105.289245448,-37.5577272455,1212,92.1411245564,-32.9919984634,91.846430084,-32.5241784237
970071,2,-3.38618056922,49.889908,106.28687956,70.0825932186,21.133399,21.152676,1.095253,1.063622,112.575263249,-37.1219355465,1365,99.2852207124,-28.7786387254,100.00912651,-27.9645229943
970072,2,-3.51899218613,49.894644,104.155304675,72.9679513791,21.161747,21.181055,1.095253,1.045872,109.878293612,-37.0875580788,1333,96.2172036068,-29.4075744971,95.0214326426,-28.423003822
970073,2,-3.65186109883,49.89938,101.7113532,75.8547992298,21.186574,21.205914,1.095253,1.03127,107.174620368,-37.0527222449,1323,93.1078762442,-29.9663229389,93.5755973565,-29.750088667
970081,2,-4.81393409891,49.940893,97.3684477045,72.4978395082,21.20783,21.227442,1.095253,1.048543,110.607668885,-36.7299751189,1234,98.5356773248,-31.8503800566,99.0002874606,-31.0045797595
970082,2,-4.9509856035,49.945798,87.9115501128,77.93051073,21.247966,21.26761,1.095253,1.022606,105.222896935,-36.6902691437,1212,92.1411245564,-32.9919984634,91.890354179,-32.7677427824
970114,2,-9.7120929937,50.117525,117.880680545,76.8047059584,21.441661,21.161661,1.095253,1.027119,112.438555519,-34.997465338,1365,99.2852207124,-28.7786387254,99.6381525708,-27.9508865988
970115,2,-9.84238359632,50.122264,115.376683093,79.690293302,21.460167,21.180167,1.095253,1.016411,109.738434614,-34.9433781221,1333,96.2172036068,-29.4075744971,97.2853142969,-28.9752205449
970116,2,-9.97261690315,50.127003,112.057538586,82.5750785047,21.475807,21.195807,1.095253,1.008456,107.031610103,-34.8889471316,1323,93.1078762442,-29.9663229389,93.2533115844,-29.3124062073
970117,2,-10.1027356184,50.131742,106.466329942,85.4528736223,21.488624,21.208624,1.095253,1.003158,104.314185872,-34.8340577748,1305,89.9551759765,-30.452764107,89.0707956784,-30.5470156643
970118,2,-10.2907803668,50.138591,136.898295681,83.9371137753,21.494426,21.214426,1.095253,1.005625,106.209816737,-34.7788819391,1431,90.9908544869,-27.4389488088,91.7677509267,-26.9252921455
970160,2,-17.5557706175,50.407546,239.277774966,86.3262904852,21.585196,21.305196,1.095253,1.002059,106.006187537,-31.2175481719,1431,90.9908544869,-27.4389488088,91.4317887302,-28.8670461132
970164,2,-18.0853555075,50.427528,214.109114124,83.7071858121,21.581703,21.301703,1.095253,1.006062,107.971203591,-30.7077876216,1564,92.1208418505,-24.4157942986,91.2811344271,-24.2013361959
970207,2,-24.0409080132,50.656898,235.102459625,79.0125415261,21.57081,21.29081,1.095253,1.018674,107.770611067,-26.6768576455,1564,92.1208418505,-24.4157942986,91.5281701217,-25.4313619905
970685,2,20.2407081412,70.662052,66.5464695944,66.8034411655,20.409606,20.484704,0.496128,1.087953,92.927050764,-38.0637062744,1212,92.1411245564,-32.9919984634,91.8756672732,-32.7500956823
970686,2,20.1081830032,70.66666,69.2704828398,64.2137292273,20.390214,20.465325,0.496128,1.110591,95.6304948246,-38.0675450916,1220,95.3622932807,-32.459147714,95.8924888918,-32.8744275239
970687,2,19.9756578652,70.671267,71.749499332,61.6250486131,20.36552,20.440643,0.496128,1.136551,98.3271779831,-38.0709255426,1234,98.5356773248,-31.8503800566,97.6212290653,-31.8696887343
970690,2,19.5759625073,70.685149,77.5311591468,60.94970326,20.361493,20.436653,0.496128,1.143913,99.0728252577,-38.0782594024,1365,99.2852207124,-28.7786387254,98.8999307747,-27.7721810625
970723,2,14.0209647962,70.876514,74.7335208248,66.7496404285,20.469509,20.545179,0.496128,1.088391,98.9601817552,-37.7509859098,1365,99.2852207124,-28.7786387254,98.3363772367,-27.6801067448
970726,2,13.6145658321,70.890415,67.1546069981,68.1562518156,20.486027,20.561735,0.496128,1.077353,98.2106383676,-37.6962684404,1234,98.5356773248,-31.8503800566,99.3285094294,-30.574116568
970727,2,13.4800353418,70.895014,63.9305734849,70.9890697463,20.509299,20.585019,0.496128,1.057691,95.5114341947,-37.6771889458,1220,95.3622932807,-32.459147714,96.7673659736,-31.9080769066
970728,2,13.3455048515,70.899613,60.0861412711,73.8068188869,20.527039,20.602771,0.496128,1.041313,92.8056410072,-37.6577083808,1212,92.1411245564,-32.9919984634,93.3191510233,-32.9496568824
976800,2,-2.04631876531,66.681863,113.908707926,69.1631105489,20.780894,20.845379,0.842795,1.069981,71.7746521792,-35.980775506,1431,90.9908544869,-27.4389488088,89.5142089604,-26.7303146078
